R,"1,1","2,2","3,3","4,4","1,2","1,3","1,4","2,3","2,4","3,4"
2.183453239,0.23508,0.862379,-0.262169,1.137012,2.29E-04,-4.02E-05,9.10E-12,-0.139173,4.51E-08,3.87E-07
2.189208635,0.235043,0.857317,-0.264341,1.13798,1.87E-04,-3.39E-05,1.84E-12,-0.142728,1.10E-08,9.19E-08
2.19496403,0.234987,0.852131,-0.266315,1.138981,1.52E-04,-2.86E-05,0,-0.146335,0,0.00E+00
2.200719426,0.234918,0.846819,-0.268114,1.140008,1.23E-04,-2.40E-05,0,-0.149995,0,0.00E+00
2.206474822,0.234833,0.841378,-0.269748,1.141056,9.97E-05,-2.01E-05,0,-0.153712,0,0.00E+00
2.212230217,0.234732,0.835804,-0.271229,1.142121,8.04E-05,-1.68E-05,0,-0.15749,0,0.00E+00
2.217985613,0.234618,0.830093,-0.272569,1.1432,6.46E-05,-1.40E-05,0,-0.161332,0,0.00E+00
2.223741009,0.234488,0.824243,-0.273772,1.144292,5.18E-05,-1.16E-05,0,-0.165244,0,0.00E+00
2.229496404,0.234344,0.818247,-0.274847,1.14539,4.14E-05,-9.61E-06,0,-0.16923,0,0.00E+00
2.2352518,0.234185,0.812102,-0.275795,1.146494,3.30E-05,-7.94E-06,0,-0.173295,0,0.00E+00
2.241007196,0.234013,0.805801,-0.276621,1.147598,2.62E-05,-6.53E-06,0,-0.177445,0,0.00E+00
2.246762592,0.233826,0.799339,-0.277325,1.1487,2.07E-05,-5.37E-06,0,-0.181687,0,0.00E+00
2.252517987,0.233626,0.79271,-0.277907,1.149799,1.64E-05,-4.40E-06,0,-0.186026,0,0.00E+00
2.258273383,0.233413,0.785908,-0.278368,1.150889,1.29E-05,-3.59E-06,0,-0.190464,0,0.00E+00
2.264028779,0.233186,0.778928,-0.278708,1.151971,1.01E-05,-2.92E-06,0,-0.195,0,0.00E+00
2.269784174,0.232947,0.771766,-0.278928,1.153038,7.90E-06,-2.38E-06,0,-0.199635,0,0.00E+00
2.27553957,0.232694,0.764415,-0.279025,1.154091,6.16E-06,-1.92E-06,0,-0.204367,0,0.00E+00
2.281294966,0.23243,0.756871,-0.278999,1.155125,4.79E-06,-1.55E-06,0,-0.209196,0,0.00E+00
2.287050361,0.232152,0.749129,-0.278848,1.156137,3.71E-06,-1.25E-06,0,-0.21412,0,0.00E+00
2.292805757,0.231862,0.741184,-0.278571,1.157124,2.86E-06,-1.01E-06,0,-0.219135,0,0.00E+00
2.298561153,0.231561,0.73303,-0.278164,1.158081,2.20E-06,-8.06E-07,0,-0.224239,0,0.00E+00
2.304316549,0.231247,0.724662,-0.277625,1.159009,1.69E-06,-6.43E-07,0,-0.229429,0,0.00E+00
2.310071944,0.230922,0.716074,-0.276949,1.159899,1.29E-06,-5.12E-07,0,-0.234704,0,0.00E+00
2.31582734,0.230585,0.707257,-0.276132,1.160753,9.83E-07,-4.06E-07,0,-0.240064,0,0.00E+00
2.321582736,0.230237,0.698204,-0.275167,1.161561,7.48E-07,-3.22E-07,0,-0.245508,0,0.00E+00
2.327338131,0.229878,0.688908,-0.274049,1.162323,5.65E-07,-2.54E-07,0,-0.251036,0,0.00E+00
2.333093527,0.229509,0.67936,-0.27277,1.163033,4.26E-07,-2.00E-07,0,-0.256644,0,0.00E+00
2.338848923,0.229128,0.669552,-0.271323,1.163684,3.20E-07,-1.57E-07,0,-0.262332,0,0.00E+00
2.344604318,0.228737,0.659474,-0.269701,1.164276,2.38E-07,-1.22E-07,0,-0.268098,0,0.00E+00
2.350359714,0.228335,0.649119,-0.267894,1.164793,1.77E-07,-9.51E-08,0,-0.273938,0,0.00E+00
2.35611511,0.227924,0.638476,-0.265894,1.165243,1.32E-07,-7.40E-08,0,-0.279848,0,0.00E+00
2.361870506,0.227502,0.627537,-0.263694,1.165603,9.73E-08,-5.73E-08,0,-0.285822,0,0.00E+00
2.367625901,0.227071,0.616294,-0.261284,1.165875,7.37E-08,-4.56E-08,0,-0.291854,0,0.00E+00
2.373381297,0.22663,0.604738,-0.258656,1.166033,5.43E-08,-3.53E-08,0,-0.297935,0,0.00E+00
2.379136693,0.226179,0.592862,-0.255802,1.166095,3.87E-08,-2.64E-08,0,-0.304058,0,0.00E+00
2.384892088,0.22572,0.580656,-0.252713,1.166011,2.93E-08,-2.11E-08,0,-0.310211,0,0.00E+00
2.390647484,0.225251,0.568115,-0.249381,1.165838,2.06E-08,-1.56E-08,0,-0.316384,0,0.00E+00
2.39640288,0.224773,0.555231,-0.245797,1.165461,1.49E-08,-1.19E-08,0,-0.322564,0,0.00E+00
2.402158275,0.224286,0.541998,-0.241955,1.164939,9.51E-09,-8.06E-09,0,-0.328738,0,0.00E+00
2.407913671,0.223791,0.52841,-0.237848,1.164201,6.84E-09,-6.14E-09,0,-0.334889,0,0.00E+00
2.413669067,0.223288,0.514464,-0.233468,1.163256,4.36E-09,-4.16E-09,0,-0.341003,0,0.00E+00
2.419424463,0.222776,0.500155,-0.228809,1.162052,4.15E-09,-4.22E-09,0,-0.347061,0,0.00E+00
2.425179858,0.222256,0.48548,-0.223867,1.160552,1.97E-09,-2.14E-09,0,-0.353045,0,0.00E+00
